,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,Rent Frequnecy,Accommodation Types
2608, الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,Unkown,house
2609, الدمام,   حي الشعلة ,جنوب,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,Unkown,house
2610, الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,Unkown,house
2611, جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,Unkown,Unkown
2612, الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,Unkown,house
2613, الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,house
2614, الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,Unkown,floor
2615, جدة,   حي الصوارى ,غرب,250,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,50000,Unkown,house
2616, الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,Unkown,house
2617, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2618, الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,house
2619, الرياض,   حي النخيل ,شرق,300,6,4,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000,Unkown,Unkown
2620, الرياض,   حي المونسية ,جنوب,360,0,5,4,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,65000,Unkown,house
2621, الرياض,   حي الرمال ,شمال,350,0,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000,Unkown,Unkown
2622, الرياض,   حي الجزيرة ,جنوب شرقي,482,25,5,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,70000,Unkown,house
2623, الرياض,   حي السويدي ,جنوب,500,36,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000,Unkown,house
2624, الخبر,   حي الصواري ,شرق,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,Unkown,house
2625, الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,Unkown,house
2626, الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,Unkown,floor
2627, الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,floor
2628, جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,Unkown,house
2629, الرياض,   حي السفارات ,شرق,250,0,3,5,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,212000,Unkown,Unkown
2630, الخبر,   حي الصواري ,جنوب,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,Unkown,house
2631, الرياض,   حي النخيل ,جنوب,262,8,6,5,2,1,1,1,1,0,1,0,0,1,1,1,1,0,0,180000,Unkown,house
2632, جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,Unkown,house
2633, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2634, جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,Unkown,house
2635, الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,Unkown,house
2636, جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,Unkown,house
2637, الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,Unkown,house
2638, الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,Unkown,house
2639, الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,Unkown,floor
2640, الرياض,   حي الرمال ,غرب,300,0,5,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,45000,Unkown,floor
2641, الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,Unkown,house
2642, جدة,   حي الحمراء ,شمال,550,20,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,120000,Unkown,house
2643, الرياض,   حي الوشام ,شرق,525,25,3,3,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,90000,Unkown,house
2644, الرياض,   حي العليا ,شمال شرقي,200,10,4,4,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,100000,Unkown,Unkown
2645, الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,Unkown,house
2646, الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,Unkown,house
2647, الرياض,   حي الحمراء ,شمال,618,7,5,5,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,150000,Unkown,house
2648, الرياض,   حي النزهة ,غرب,375,12,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,Unkown,floor
2649, الدمام,   حي الشعلة ,جنوب,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000,Unkown,house
2650, الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,Unkown,house
2651, الدمام,   حي الشعلة ,شرق,325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000,Unkown,house
2652, جدة,   حي البساتين ,غرب,400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000,Unkown,house
2653, الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,Unkown,house
2654, الدمام,   حي ضاحية الملك فهد ,شرق,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,Unkown,house
2655, الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,Unkown,floor
2656, الرياض,   حي الشرق ,غرب,256,0,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,40000,Unkown,house
2657, الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,Unkown,house
2658, الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,Unkown,house
2659, الرياض,   حي السليمانية ,شمال غربي,320,10,3,4,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000,Unkown,house
2660, الدمام,   حي طيبة ,شمال,370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,Daily,house
2661, الدمام,   حي الفرسان ,غرب,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000,Unkown,house
2662, جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,Unkown,house
2663, جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,Unkown,house
2664, الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,Unkown,house
2665, الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,Unkown,Unkown
2666, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2667, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2668, جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,Unkown,house
2669, الرياض,   حي الرمال ,غرب,350,0,5,4,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,48000,Unkown,house
2670, الرياض,   حي القيروان ,غرب,320,0,4,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,140000,Unkown,house
2671, الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,Unkown,house
2672, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2673, الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,Unkown,apartment
2674, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2675, جدة,   حي الياقوت ,غرب,310,0,5,4,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,55000,Unkown,house
2676, الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,Monthly,house
2677, الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,Unkown,house
2678, الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,Monthly,house
2679, الرياض,   حي الرمال ,شمال,300,0,5,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000,Unkown,floor
2680, جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,Unkown,house
2681, الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,Unkown,apartment
2682, جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,Unkown,house
2683, الدمام,   حي الحمراء ,شرق,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000,Unkown,house
2684, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2685, الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,Unkown,house
2686, جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,Unkown,house
2687, الرياض,   حي الفيحاء ,جنوب شرقي,484,17,5,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,60000,Unkown,house
2688, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2689, الدمام,   حي طيبة ,شمال شرقي,435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000,Unkown,floor
2690, الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,Unkown,house
2691, الدمام,   حي المنار ,جنوب,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000,Monthly,house
2692, جدة,   حي المرجان ,غرب,500,2,7,5,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,220000,Unkown,Unkown
2693, الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,Unkown,Unkown
2694, الخبر,   حي الراكة الجنوبية ,شرق,250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,0,75000,Unkown,house
2695, الخبر,   حي المدينة الرياضية ,شمال,250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000,Unkown,house
2696, الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,Unkown,house
2697, جدة,   حي البساتين ,شمال شرقي,500,5,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000,Unkown,house
2698, الدمام,   حي المدينة الصناعية الثانية ,جنوب,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000,Unkown,Unkown
2699, الرياض,   حي المصيف ,شمال,550,27,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000,Unkown,house
2700, الخبر,   حي العليا ,شمال,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,Unkown,house
2701, الرياض,   حي طويق ,شمال,300,0,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000,Unkown,floor
2702, جدة,   حي النعيم ,غرب,300,3,3,5,4,1,1,1,1,0,1,1,1,0,1,1,1,0,0,120000,Unkown,house
2703, الرياض,   حي القيروان ,شمال,337,0,5,5,3,1,0,1,1,0,1,0,0,0,0,0,1,0,1,120000,Unkown,house
2704, الرياض,   حي الياسمين ,شرق,200,0,5,4,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,120000,Unkown,house
2705, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2706, جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,Unkown,house
2707, الرياض,   حي طويق ,شرق,300,3,4,5,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,38000,Unkown,house
2708, جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,Unkown,house
2709, الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,floor
2710, الدمام,   حي ضاحية الملك فهد ,شمال,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,Unkown,house
2711, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2712, جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,Unkown,house
2713, الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,Unkown,house
2714, الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,Unkown,floor
2715, جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,Unkown,house
2716, الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,Unkown,house
2717, الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,Unkown,house
2718, جدة,   حي النهضة ,شرق,360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000,Unkown,house
2719, الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,Unkown,house
2720, جدة,   حي الفردوس ,جنوب,321,0,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,80000,Unkown,house
2721, الخبر,   حي الخزامى ,غرب,750,4,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,130000,Unkown,house
2722, الخبر,   حي التحلية ,شمال شرقي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,Unkown,house
2723, الدمام,   حي بدر ,غرب,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,Unkown,house
2724, جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,Unkown,Unkown
2725, الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,Unkown,house
2726, جدة,   حي البغدادية الشرقية ,جنوب شرقي,300,0,3,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000,Unkown,Unkown
2727, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2728, الدمام,   حي الاثير ,شرق,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000,Unkown,house
2729, الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,Unkown,house
2730, جدة,   حي النهضة ,جنوب,200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,50000,Unkown,house
2731, الدمام,   حي المنتزه ,غرب,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000,Unkown,house
2732, الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,house
2733, الخبر,   حي الصواري ,شمال,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,Unkown,house
2734, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,Unkown,house
2735, جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,Unkown,house
2736, جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,Unkown,house
2737, الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,Unkown,floor
2738, الرياض,   حي الرائد ,جنوب,375,8,4,5,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,100000,Unkown,house
2739, الرياض,   حي الشهداء ,جنوب,205,0,5,5,2,0,1,0,1,0,1,0,0,1,0,1,1,1,0,140000,Unkown,house
2740, جدة,   حي الزهراء ,جنوب,350,5,5,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,0,160000,Unkown,house
2741, الدمام,   حي الشعلة ,شمال,300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000,Unkown,house
2742, الرياض,   حي ظهرة لبن ,جنوب غربي,200,3,7,5,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,40000,Unkown,house
2743, الدمام,   حي الخالدية الشمالية ,شرق,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000,Unkown,house
2744, الرياض,   حي النسيم الشرقي ,شمال,200,7,3,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31000,Monthly,house
2745, الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,house
2746, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2747, الدمام,   حي طيبة ,شمال غربي,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000,Unkown,floor
2748, جدة,   حي ابحر الجنوبية ,غرب,350,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120000,Unkown,house
2749, الرياض,   حي الرمال ,شمال,260,0,6,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,50400,Unkown,house
2750, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,Unkown,house
2751, الخبر,   حي البحيرة ,غرب,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,Unkown,house
2752, الرياض,   حي الرمال ,جنوب غربي,230,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000,Monthly,house
2753, جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,Unkown,house
2754, الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,Unkown,house
2755, جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,Unkown,house
2756, الرياض,   حي المرسلات ,غرب,700,30,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000,Unkown,Unkown
2757, الخبر,   حي اللؤلؤ ,غرب,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,floor
2758, جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,Unkown,house
2759, الرياض,   حي النرجس ,شمال,300,3,3,5,3,1,1,1,0,0,1,0,0,1,0,1,1,0,0,85000,Unkown,house
2760, الرياض,   حي الرمال ,غرب,430,0,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000,Unkown,house
2761, الخبر,   حي اللؤلؤ ,غرب,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,Unkown,house
2762, جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,Unkown,house
2763, جدة,   حي الشاطئ ,شمال,750,11,5,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,350000,Unkown,house
2764, الخبر,   حي المدينة الرياضية ,جنوب غربي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,Unkown,apartment
2765, جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,Monthly,house
2766, جدة,   حي الزمرد ,جنوب شرقي,900,0,5,5,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,50000,Unkown,floor
2767, الخبر,   حي الحزام الاخضر ,جنوب شرقي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,Unkown,house
2768, جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,Unkown,house
2769, جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,Unkown,house
2770, الخبر,   حي الامواج ,غرب,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,Unkown,house
2771, الرياض,   حي الرفيعة ,غرب,450,0,5,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,75000,Unkown,house
2772, الرياض,   حي الملقا ,جنوب,400,0,7,5,3,1,1,1,1,0,1,0,0,1,0,0,1,1,0,120000,Unkown,house
2773, جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,Unkown,house
2774, الدمام,   حي الشاطئ الغربي ,شمال,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,Unkown,floor
2775, الخبر,   حي الراكة الجنوبية ,شمال,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,Unkown,house
2776, جدة,   حي الصفا ,شمال شرقي,600,0,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,1,1,100000,Unkown,house
2777, الخبر,   حي قرطبة ,شمال,250,0,5,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,75000,Unkown,Unkown
2778, الدمام,   حي ضاحية الملك فهد ,غرب,340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,Unkown,house
2779, جدة,   حي طيبة ,شمال,600,8,6,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000,Unkown,house
2780, جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,Unkown,house
2781, الرياض,   حي الرمال ,شمال,360,0,4,5,3,1,1,0,0,0,0,1,0,1,0,1,1,0,0,50000,Unkown,house
2782, الدمام,   حي السيف ,غرب,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,Unkown,house
2783, الخبر,   حي اللؤلؤ ,غرب,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,Unkown,house
2784, الرياض,   حي النهضة ,شرق,750,24,5,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,85000,Unkown,house
2785, الرياض,   حي قرطبة ,جنوب,441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,130000,Unkown,house
2786, الخبر,   حي مدينة العمال ,جنوب شرقي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,Unkown,house
2787, الخبر,   حي الحزام الاخضر ,جنوب,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,Unkown,floor
2788, الخبر,   حي التحلية ,جنوب,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,Unkown,house
2789, جدة,   حي الخالدية ,شرق,350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,110000,Unkown,house
2790, الخبر,   حي التحلية ,شرق,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,Unkown,house
2791, الرياض,   حي الرائد ,غرب,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000,Unkown,house
2792, الخبر,   حي الكورنيش ,جنوب,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,Unkown,house
2793, الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,Unkown,house
2794, الرياض,   حي العقيق ,جنوب,300,15,5,4,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,120000,Unkown,house
2795, الدمام,   حي بدر ,غرب,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000,Unkown,house
2796, الدمام,   حي طيبة ,جنوب,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000,Unkown,house
2797, الرياض,   حي الجنادرية ,شمال,360,0,5,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,35000,Unkown,house
2798, الخبر,   حي الكورنيش ,جنوب,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,Unkown,house
2799, الرياض,   حي الملقا ,جنوب,375,4,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000,Unkown,house
2800, الدمام,   حي ضاحية الملك فهد ,شمال,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000,Unkown,house
